id,text,label
1085,family complain gay san francisco raise gay pride event target people san francisco openly blasphemied christ parody supper poster event,hateful
1086,black small brain point low white people average,hateful
1088,share free peaceful,normal
1089,longer,normal
1090,bet ted pike stuff adl hit list start disappear memory hole,normal
1091,wheat corn grow pretty fast,normal
1092,bean potato yam,normal
1093,kansa ancestor great depression eat cow dung cover dust,normal
1094,nature trash,normal
1095,starvation horrible die,normal
1096,yesterday mtv thing western girl visit family,normal
1097,western teen naturally gross cut scene,normal
1098,goody,normal
1099,white left craphole kill,hateful
1100,beeline watch online free internet live channel ha number link stream,normal
1101,big fan subway laugh read,normal
1102,neglect mention jared mile day,normal
1103,white rage dinner,normal
1104,ck family buckwheat,normal
1105,youtube,normal
1106,free edgar steele ha start official fundraise campaign support cyndi steele fundraise campaign free edgar steele,normal
1107,man charge organization hat kkk careful,normal
1108,people extent federal government people thrown prison,normal
1109,version bad race traitor white bad matter white asian black arab,hateful
1110,disgust,normal
1111,fathom brainless white negro counterpart worship obama,hateful
1112,stupid white woman watch oprah realize fact oprah racist,normal
1113,victim groid rage rape,hateful
1114,follow,normal
1115,lenny pitt article,normal
1116,knew report lie entire time,normal
1117,long release,normal
1119,walk start tie car drag ground till die joking,hateful
1120,hope day thease worthless piece crap,hateful
1121,jew money good jew,hateful
1122,mother nature evolve people naturally money aid drag thing civilize serve absolutely purpose,hateful
1123,hide knight columbus roman catholic brethern close hold young child boy,normal
1124,congo troop accuse rape government troop democratic republic congo carry rape civilian caught war rebel group group,normal
1125,base human watch rap rebel soldier month,normal
1126,news bbc stm,normal
1128,mind boggling cut hand,normal
1129,food food kiosk garbage site doe carry,normal
1130,sit wrong stormfront bus,normal
1131,judging post belong,normal
1132,botha rule deklerk doe count begger horde,hateful
1133,embarassing,normal
1134,thick farmer bullet starve white feed,hateful
1135,bad percent public school kid taught truth,normal
1136,doubt chocolate color leprechaun flavor uncle sam,hateful
1137,main problem movement subtle approach word promote controversy racial purity word idenity,normal
1138,white glory impossibly large horde white,hateful
1139,lord ring hat social engineer,normal
1140,youtube xa rohirrim charge helmsdeep xc lrm,normal
1141,reread time clear post,normal
1142,heard black people pretend ghetto money live ghetto,normal
1143,rumour,normal
1144,star hip hop mandatory view single white person planet period,normal
1145,raw footage beast moment candor reveal persuasive fellow white brother sister truth book,hateful
1146,disgust negro white people bad,hateful
1147,flag report skyyjohn channel youtube establishedmen blind,hateful
1148,good thing zionist police earn arrogance,normal
1149,college degree choose living sit desk computer day,normal
1151,cologne seat,normal
1152,thief liar steal lie,normal
1153,xa father son assault lead death xc rlm youtube,normal
1154,year ago ammo send donation,normal
1155,black white crime youtube black student attack white man eat dinner black man youtube black attack white hopkins researcher plan,normal
1156,negro rioting time black panther party rally youtube nypd black people macon riot youtube nbpp nypd,normal
1157,youtube black savage bake puppy alive,normal
1158,youtube dog set birth youtube animal abuse child care center chicago ghetto,normal
1159,immigrant white country reason economics,normal
1160,resettle deliberately refugee woman men,hateful
1161,join site hour ago visit hand topic thing mainstream actualy main stream damn shame,normal
1162,cursor dissident voice tab click link menu drop,normal
1163,crappy commercial youtube post,normal
1164,day white total jack,normal
1165,preservative crap eat,normal
1166,food meat produce,normal
1167,grocery,normal
1168,buying carton juice,normal
1169,big problem face race today white immigrant white live ghetto,normal
1170,ethnic neighbourhood turn slum,hateful
1171,medium promotes race mix cool,normal
1172,young white girl boy black baggy pant hip hop,normal
1173,mind child pollute great race push extinction,hateful
1174,bessie mae whyman orange county grand jury indict anthony darnell wade angeles year felony count,normal
1175,update bessie whyman homicide year robbed torture murder orange county news navel gaze,normal
1176,black white hate crime video post ethniccrime blogspot video html,normal
1177,wfin news tom sheldon scott jennings findlay ohio,normal
1178,thread ha reduce tear time avoid,normal
1179,thor soderberg shot kill racine,normal
1180,white chicago cop kill gun attack nnn reporter newsroom forum,normal
1181,mentally orthodox cantor told juror michael jackson jewish music sentence manhattan yesterday year prison swindle washington height woman,normal
1182,victim judy burstein met singer michoel streicher performance year ago rockland county brooklyn lakewood,normal
1183,streicher pose rabbi money promising purchase torah pocket jury convict grand larceny april,normal
1184,clear doe bother read attach link,normal
1185,animal rap murder year white child,normal
1186,victim war white rest peace,normal
1187,pray soul heaven family heal spirit,normal
1188,white abortion mixed marriage kid marriage liberal,hateful
1189,eliminate element white race,hateful
1190,child middle school high school massachusetts attend youth pride day event prom inside boston city hall sponsor boston alliance gay lesbian bisexual transgender youth bagly group seat massachusetts commission glbt youth,normal
1191,wnd php view pageid,normal
1192,hershey commercial jewtube white woman happily share candy mop head groid male escalator guess buying stuff,hateful
1193,notice doe kid jew,normal
1194,jew piece garbage care happen,hateful
1195,sad negro woman,hateful
1196,bid good night,normal
1197,glad thread,normal
1198,edit reveal image,normal
1199,stormfront respect feel scantily dress bikini image suggestive pose tacky,normal
1200,putin kill criminal gang caucasus corrupt member military security agency,normal
1201,jew white skin doe white,normal
1202,white,normal
1203,eye nose skin tone,normal
1204,skin tone white eye,normal
1205,happy white movie jew half jew,normal
1206,hcf calledputin ahero lololol hero finallytransformedformersovietjewnion judea misery torn country officially billionaries millionaries poor miserable pittance garbage place,hateful
1207,born svrljig,normal
1208,february graduate faculty dramatic art university belgrade actor,normal
1209,star partisan film,normal
1210,yesterday regardin crime foreigner black man stood proclaim crime ha colour race vigoursoly clapped,normal
1211,figure sound correct impression,normal
1212,guess term blond subjective swede vast majority spaniard brunette,normal
1213,offer read,normal
1214,read figure figure estimate figure compromise,normal
1215,excuse ignorance,normal
1216,played fox news today ape schmidt pun intend baffrooms fox news suck people couple real news heard sheboon specie chimpout family,hateful
1217,threat jew,hateful
1218,jew bastard body country,hateful
1219,census thought group avoid inclusion census,normal
1220,gon long post konavle map small land,normal
1221,pray,normal
1222,picture site woman holy shack islamic mud fithy impoverish godforsaken mountainous hole,hateful
1223,good stand live stand happen,normal
1224,peter draft army,normal
1225,good kind army occasional internet access,normal
1226,oleg thought picture boer family south regard joe,normal
1227,youtube teacher attack white year attack white teacher explicitly white,normal
1228,attack teacher week,normal
1229,thread racially motivate attack white teacher middle schoolers beat white woman teacher bus school,normal
1230,interested subject sustain member thread stormfront org forum post,normal
1231,kind word nation friend friend brother wnn,normal
1232,sick person identity crisis therapy,normal
1233,live forum day job,normal
1234,gun train martial art,normal
1235,fight male asian kung expert,normal
1236,size rarely matter,normal
1237,ugly picture,normal
1238,earth parent kid grow ethnic school,hateful
1240,riga day,normal
1241,meet drink love reply,normal
1242,reliable online source anthropological classification population scandinavian baltic country,normal
1243,refuse nordic white flee brown chaos south,hateful
1244,pick,normal
1245,picture revolt,normal
1246,doe matter dress mud,hateful
1247,mud mud mud,hateful
1248,responsible,normal
1249,gypsie woman black sabbath gypsy,normal
1250,watch nettavisen servlets pa item attack,normal
1251,sympathy,normal
1252,muslim breed vermin intention breed race order majority,hateful
1253,karina sorensen member danish people party pro danish heritage party,normal
1255,srensen year born april kolding,normal
1256,ha earn degree nyborg business school,normal
1257,member dfu directorate,normal
1258,free time karina srensen hunt father adores exercise strength training enjoys spending time close friend,normal
1259,elect fredericia district vejle region young member history assembly,normal
1260,karina srensen member party outreach group,normal
1261,proudly jew iceland,hateful
1262,odin modern day,hateful
1263,logical number loose subracial ethnic intedity prefer mixed marriage white people race mixed marriage,normal
1264,invite hope share news,normal
1265,met griffin amiable spoken,normal
1266,hope live love,normal
1267,good luck,normal
1268,homo fag pride parade serbia year ago beaten,normal
1270,half hour told talk,normal
1271,damn tag,normal
1272,sleep wake early morrow,normal
1273,behave naughty child,normal
1274,good night europe,normal
1275,hope today event teach european people travel bad road,normal
1276,free healthcare free education citizen country undesirable,normal
1277,shock similiar incident boy england kill muslim wear england shirt,normal
1278,personally nordic royalities marry nordic germanic people watch mary australian,normal
1279,claim day year longer,normal
1280,ha opinion soul country president,normal
1281,vg pub vgart hb artid suspect warcrimes seek asylum norway chechen warcrimes lebanese suspect warcrimes life asylum reception center norway family,normal
1282,government judging grant permanent residency,normal
1283,lebanese massacre sabra shattila direction juden state israel,normal
1284,chechen beast commit kill allah brother theater moskva,hateful
1286,scum,hateful
1287,dennys list,normal
1288,love minute room brain faggot advertisement,normal
1289,aoh legend,normal
1290,planning year,normal
1291,hope mind skin join rank,normal
1292,belfast,normal
1293,family,normal
1294,guess organise afa,normal
1295,day day,normal
1296,problem problem complain,normal
1297,choose isolated house local car night invite neighbour knee,normal
1298,fact direct flight nigeria shock,normal
1299,sick black asian,hateful
1300,toy tonight swear minority,normal
1301,dear terrible suppose leave,hateful
1302,nigerian bitch elect tallaght rude awaken,hateful
1303,lynch elect,normal
1304,sould youtube video story net imagine cop white dead guy black,normal
1305,send,normal
1306,change fellow wn lefty bastard ratm,hateful
1307,fast year people doom,normal
1308,immigrationcontrol org soviet bad,normal
1309,ha save europe entire western,normal
1310,time drive traitor,normal
1311,yah sad quash kelt,normal
1312,john rest type enemy rest,normal
1313,creature,hateful
1314,indigenous inhabitant dublin culture enrich ruin tripe,hateful
1315,attack young boy condemn post site doe matter lad catholic protestant attack ha place white community,normal
1316,heard radio local council decide house emergency accomodation promise house social housing development area,normal
1317,disgust foreigner stamp foot jump good family,hateful
1318,save ha job work msi job immigration invasion,hateful
1319,ya,hateful
1320,pupil teacher time busy immigrant chrildren,normal
1321,trouble access awake tk click click dottk registration,normal
1322,people country year money bank ha black illegal immigrant shock,normal
1323,medium scar interview thing bad medium lie belived people,normal
1324,thread cover ground northern thread proceed flame,normal
1326,boyfriend year laugh black people guess thing change lot odd year,normal
1327,work doubt push high position society,hateful
1328,rag head number kick,hateful
1329,wrong pig pig country actress played,hateful
1331,sit radio tea wait favourite bbc radio forget truth,normal
1332,sshh,normal
1333,sadest news heard entire life white country,hateful
1334,waste minute life reading,normal
1335,suppose evidence celtic community nz,normal
1337,wn party white dublin,normal
1338,send photo activism,normal
1340,lead,normal
1341,exterminationist science htmhttp exterminationist leaflet htm alot work,normal
1342,ira criminal freedom fighter claim,hateful
1343,para military criminal scum,hateful
1344,defeat bloody object ignore facility read thread doh pray god count,normal
1345,justin barrett yesterday lastword today fm listen link justin half hour program,normal
1346,radioireland lastword wmv,normal
1347,record journalist write article week ago mongrelise,normal
1348,starter good dollar small farm big,normal
1349,vancouver burnaby richmond surrey guarantee bad calgary,normal
1350,ha unbearable change person watch country decimate,hateful
1351,brought immigrant total time,normal
1352,brought immigrant time time year,normal
1353,time year time year,normal
1354,time year time generation fight regain country baby boomer lose,hateful
1355,wisdom post,normal
1356,grain salt wolf sheep clothing heart,normal
1357,fight,normal
1358,grow small town southern good half life region king county white literally black people mixed white,normal
1359,community quebec white,normal
1360,maritimes culture fashion white city john newfoundland,normal
1361,ton culture great friendly people,normal
1362,thing reserve,hateful
1363,prefer native white korean,normal
1364,parasite happen bad,hateful
1365,hope wake,normal
1366,people ignore issue longer,normal
1367,sun medium suck israel medium truth danger islam native,normal
1368,network devote white nationalist accomplish,normal
1369,outlet enemy,normal
1370,good track enemy,normal
1371,live moment live alberta life,normal
1372,irony prevent theft criminal book theft criminal,normal
1373,answer time,normal
1374,ulterior motive,normal
1375,vote time loose,normal
1376,turn advertised ape attractive white woman,hateful
1377,disgust country ha,normal
1378,agree mate thing immigration matter open border,normal
1379,respect european politician immigration problem london madness,normal
1380,problem brit flood country folk,normal
1381,lad,normal
1382,bad news,normal
1383,andy cameron house morning heard gargle,normal
1384,andy cameron ally tartan army totp youtube,normal
1385,edl rally luton couple year ago edl real nationalist bunch drunk football hooligan disgrace,normal
1386,goth emos punk white,normal
1387,hate crime apply white odd fashion,normal
1388,share good people board delightful enrich video youtube town grow,normal
1389,notice lovely pakistani people celebrate warms cockle heart doe,normal
1390,young pakistani youth joyfully celebrate stand roof bus,normal
1391,laugh laugh antic whilst couple pakistani youth celebrate hitch temporary ride tk maxx lorry,normal
1392,joyful time,normal
1393,notice racist intolerant vile white people hang trouble force long ago,normal
1394,hope enjoy celebration remember people multiculturalism work racism doe pakistani celebrate jeet toot youtube,normal
1395,politician feed number eventually vote,normal
1396,fast nature country undo work,normal
1397,thing blood honour gig london week,normal
1398,rampage production blood honour forum,normal
1399,official website people party unpleasant truth zionist lickers dup,hateful
1400,join forum forward join discussion fellow white nationalist debate good friend thewhitewolf,normal
1401,picture cop garland round neck dance native year,normal
1402,watch item bbc news headteacher school birmingham interviewed lack funding,normal
1403,shock kid junior school spoke language teacher devise hand signal communicate,normal
1404,figure talk restrict white immigration current government doe large scale repatriation white absolutely essential,hateful
1405,jew opening border send minion european people capitulate,hateful
1406,false bad england female obsession negro male,normal
1407,mississippi black bad real white folk overprice liberal assumption,normal
1408,talk civilize actual racial mix,normal
1409,population seperated racial mix occurs genocide,hateful
1410,assimilation,hateful
1411,depend bad news kaffir,hateful
1412,lock long serve week lucky country,normal
1413,london ked,normal
1414,remember greyhound track close london white city,normal
1415,irony,normal
1416,london place white nationalist,normal
1417,central london struggle white person,normal
1418,black muslim majority,normal
1419,watch big match revisit programme year ago itv,normal
1420,good bit nostalgia day blade grass coon pitch,hateful
1421,week crowd chuck snowball peter shilton,normal
1422,comment link,normal
1423,time muslim prison year ago,normal
1424,bob odd year ago animal stall london stuck mind,normal
1425,quote,normal
1426,sort hand compliment anti white keen lose heart heart construct temporary ripped day,hateful
1427,ya cell hour day general walk land,normal
1428,bother lock cell bad prison hour boredom,normal
1429,hear loud clear meet,normal
1430,sacramento area send message,normal
1431,bump good people weekly encourage interested meeting networking calgary feel free,normal
1432,meet pro white white nationalist national socialist,normal
1433,life london,normal
1434,shoot message,normal
1435,contender space list traitor hung europe awakens,normal
1436,understand meaning negrogreek homo race mixer tag hellenic thread,normal
1437,clip,normal
1438,surprised national television broadcast politically incorrect video,normal
1439,bet knew television create big tension gypsy czech,normal
1440,notice roman army white goth gaul army,normal
1441,warsaw uprise museum,normal
1442,great museum,normal
1444,clear muslim slav brother long religion problem,normal
1445,video ethnic son europe legacy youtube unity,normal
1446,plan large mosque ahead read plan large mosque ahead news irishcentral follow irishcentral twitter irishcentral facebook,normal
1447,close minority upper silesia thread activism politics europe,normal
1448,bulgar turkic peice ustasha kosovo belongs serbia hate serb makedonia belongs bulgayria,hateful
1449,head sad future,normal
1450,lot document lose,normal
1451,rip youtube xa pierre vogel und bilal philip frankfurt rtl news deutschland xc rlm lone woman stand youtube xa female protester disrupts muslim radical rally frankfurt xc rlm,normal
1452,bad thing happen internet freedom albanian spare time sell drug learn computer,hateful
1453,serbia hd youtube brother,normal
1454,forget nation country,normal
1455,heavily attack,normal
1456,site day online,normal
1457,strange visit,normal
1458,gay kill young bulgarian man protect criminal brown gypsy beating true face anti racist,hateful
1459,romanian fight enemy latin people aryan humanity laugh sleeve,normal
1460,create user group member stormfront slavic ancestry,normal
1461,feel free join,normal
1462,stormfront org forum group php groupid,normal
1463,friend year great,normal
1464,people europe,normal
1465,graveland favourite band prawo stali material release myspace ha material sound wait,normal
1466,production white baby increase white population task white couple,normal
1467,feel practice,normal
1468,note news ruger corporate sturm ruger company report strong quarter book march sturm ruger company nyse rgr today quarter company ha receive order unit,normal
1469,company ha temporarily suspend acceptance order,normal
1470,reply post guy reply lady,normal
1471,slav slav,normal
1472,thraco celtic ethnic group,normal
1473,salute bulgaria comrade zazz bg play cfbf,normal
1474,mom kill good kid,normal
1476,beautiful,normal
1477,live napervile ya love,normal
1478,direct site ha good info paper nationalist time,normal
1479,anu org address read enjoy,normal
1480,live richmond ohio white kid brain wash mtv black watch hour rap video mtv,normal
1481,year year dress wiggers whore pimp halloween,normal
1482,parent work time kid watch hour mtv school girl dress rap video cool good pimped,normal
1483,common school,normal
1484,glad people thing,normal
1485,great mother son grow white man btw famous cat,normal
1486,yeah live big city big city denver beytter,normal
1487,meet single woman wichita area friendship,normal
1488,single parent living year son,normal
1489,happy,normal
1490,ready head romance couple day,normal
1491,mind brother sister central york state area form racially aware society,normal
1492,mail,normal
1493,chicago base people toast disgustingly love couple round good brew,normal
1494,audio archive david duke town hall hear voice david duke prominent pro white activist,normal
1496,hey frank planet,normal
1497,track record ya,normal
1498,child littlehatekitten son behave child,normal
1499,skip generation,normal
1500,mass awhile ben milton south boston friend send message,normal
1501,man jail waukesha year heard skin scene ha picked year guy talk,normal
1502,kid eventually sterlization great ppl produce kid wacko nutjob herditary,hateful
1503,crap load people cal bunch weekend,normal
1504,couple skin klansman live hb area,normal
1505,join membership rope site girl phoenix area,normal
1506,live peoria,normal
1507,normal people left,normal
1508,fluff pillow feed grape watch football game,normal
1509,luck crissy,normal
1510,nice board post thread week ago,normal
1511,stormfront org forum threadid hope,normal
1512,enjoy post board,normal
1513,hey life meet ya hang,normal
1514,white power female talk hang hang talk live austin texas wp girl austin,normal
1515,uh thread guy picky lol,normal
1516,effort tie thread,normal
1517,brunette,normal
1518,damn cool,normal
1519,project,normal
1520,email actual planning stage,normal
1521,weissersturm kick nationalistic mind live usa,normal
1522,sean brennan live mission kansa people area hang email nirvana emailnerd,normal
1523,seek good single woman fox valley area conversation romance,normal
1524,white princess,normal
1525,love chat online strong aryan woman,normal
1526,hey post board,normal
1527,skin hear skin nonskin girl,normal
1528,white female fort hood area talk,normal
1529,friend male female,normal
1530,houston funny born bastrop,normal
1531,btw allread texas site send invite member,normal
1532,wolf tight refer slogan,normal
1533,tight good pal,normal
1534,tight good,normal
1535,tight tramp,normal
1536,awesome tattooist burbs chicago,normal
1537,ha award ha feature tatto magazine,normal
1538,sound good thing pitch food meet park forget beer permit lol,normal
1539,nepa relationship talk brother state college xxboobearxx aol,normal
1540,notice crowd tattoo walk crowd concentrate people tattoo,normal
1541,hey ya doin buddy place night checkin ready alabama month yahoo connect send ya message half log chat thow,normal
1542,great northwest oktoberfest whitefish join beautiful whitefish montana weekend authentic beer food music fun montana style,normal
1543,sept oct great northwest oktoberfest pioneer europe community discussion great northwest oktoberfest pioneer europe community discussion,normal
1544,lose count mod leave,normal
1545,mod,normal
1546,follow rule,normal
1547,black leave,normal
1548,ple link,normal
1549,point raise brought,normal
1550,close land location southeast usa,normal
1551,narrow folk,normal
1552,white community charge element community,normal
1553,assimilate city block time,normal
1554,doe sense,normal
1555,honest heard skinhead beating shame everyday event,normal
1556,time heard beating guy miami wctoc arrest duty,normal
1557,start white community set currency method trade white community order support white community,normal
1558,kind funny include woman picture realize woman integral nation great idea luck,normal
1559,promote nordic superiority,normal
1560,mother ha blond hair brown eye father brown hair blue eye inherit brown hair blue eye father,normal
1561,white person brown hair brown eye infirior,normal
1562,form place village small community purely white race enter interact ha majority consent,normal
1563,work enter vote moderator edit option,normal
1564,mark movie jack london jack london literary prize banquet,normal
1565,notice lengthy thread small portion job area,normal
1566,check website,normal
1567,wsd dli gov local kalispell,normal
1568,btw update info drive florida,normal
1569,august drive completely,normal
1570,ha place advancement white nationalism prof hold history belongs,normal
1571,bear grizzly black caught kill fall month,normal
1572,fact dozen black bear euthanized western montana illegal feed grizzly bear relocate nw montana krtv great fall montana,normal
1573,ride bus downtown mid test ham radio license,normal
1574,stuck huge black woman stunk high heaven spent entire ride face close window,normal
1575,rode bus,normal
1576,plan trip kalispell early august,normal
1577,commentary mjodr excite,normal
1578,devil lake flood,normal
1579,massive,normal
1580,town church fall,normal
1581,picture,normal
1582,jackass foreign national invade country laid seige city,hateful
1583,hat knight party,normal
1584,knight party,normal
1585,ku klux klan knight party,normal
1586,nice town paper,normal
1587,lumberton texas hardin county,normal
1588,people white hispanic mixed asian black race median income,normal
1589,place kountze county,normal
1590,cheerleader court amendment bible verse football game banner,normal
1591,kountze white black hispanic area good source city data,normal
1592,petition opposition ban golden dawn,normal
1593,support golden dawn sign petition secure avaaz org petition _ free _ country,normal
1595,thing pop youtube,normal
1596,nice website,normal
1597,worth time kid answer ignore list rest loser stayed jenkins,normal
1598,small crew skinhead vancouver portland area,normal
1599,distribute propaganda educate people white employ white post online network neighborhood safe,normal
1600,fight thread,normal
1601,fight roof fight free,normal
1602,charlton heston roll grave ape ha elect white house,hateful
1603,planet ape,normal
1604,watch sport white white,normal
1605,sport watch white league white grandchild play,normal
1606,troll longer nip pant leg platform,normal
1607,celebrate birthday day,normal
1608,plan celebrate white entire hour,normal
1609,great reason joyous,normal
1610,special patience wait construct article,normal
1611,small group properly radicalize target audience propaganda effort nucleus order age,normal
1612,figure public,normal
1613,money jew employ dozen company involve certification process,normal
1614,hey guy send,hateful
1615,people sign petition opinion topic,normal
1616,getmycountryback,normal
1617,strong firm parent bring child good breeding ground future leader,normal
1618,material edge advancement life business politics,normal
1619,yeah surprised,normal
1620,wisconsin map,normal
1621,guess,normal
1622,good point awake,normal
1623,turn pop blocker zone alarm,normal
1624,kogo online radio software block blocker,normal
1625,hope sort thing,normal
1626,concerned privacy security regularly scan remove spyware computer,normal
1627,human agree good provide wortrh,normal
1629,work close proximity care,normal
1630,watch television watch spent study common psyche,normal
1631,classify employment contract service,normal
1632,actual place transmit private message function,normal
1633,people year rally concert dozen rally day topeka,normal
1634,rally organize national alliance lot group member topeka rally joint wcotc national socialist rally,normal
1635,fair national alliance secular organization ha specific stance multicultural christianity political reason ha prominent member promote christian religion spiritual path,normal
1636,kike leftist total control,hateful
1637,horny dumb kid,normal
1638,thankfully kid,normal
1639,evil slave ship evil slave master force black leave utopian paradise europeandailynews org wp anmigrants jpg,normal
1640,brit knowledge law lack holder groid ha commit treason,hateful
1641,heard song idiot negro press talk doe,normal
1644,child asks parent celebrate parent answer celebrate secularism,normal
1645,extra concern care tibet,normal
1646,town overran spic coon junction,hateful
1647,priority,normal
1649,ha harmful society jew savage beast thoughtless gimmiegrunts,hateful
1650,reason immigrant bad attitude black,normal
1651,settle black community pick bad habit,hateful
1652,yeah lose peanut butter claim fame fall super soaker,hateful
1653,water gun invent imo dumb super soaker inventor youtube,normal
1654,warn picture post,normal
1655,hide link,normal
1656,oddly bad black negro inferior scum bag humanoid race planet,hateful
1657,wtf feminist child speak trafficked pedophile object pedophilia,normal
1658,yeah negro stupid arrogant exist thread eguptshuns sheet week,hateful
1659,high time mother affika mess,hateful
1660,hey negro genius,normal
1661,swim liberia jew arm,hateful
1662,speak race destroyed guy hypothetical scenario snack time windowless room,normal
1663,building,normal
1664,wait figure claim,normal
1665,invent literally,normal
1666,south asian functional illiteracy,hateful
1667,brown man people invent violence,normal
1668,suppose,normal
1669,report dozen post,normal
1670,wonderful living free nation amendment dictionary definition work dictionary definition work,normal
1671,win win situation,normal
1672,thing,normal
1673,repeat personal attack violation rule forum,normal
1674,black gene dominant gene,normal
1675,half breed dominantly white,normal
1676,smear single dna stem black dna horrible,hateful
1677,plenty genetic diversity white people,normal
1678,shame ignorant laughable argument,normal
1679,white genetic copy,normal
1680,good reason people,normal
1681,genocide,normal
1682,enlighten mystery guest,normal
1683,torch suck jew ck,hateful
1684,dumb jew propaganda idiocy bull,hateful
1685,domesticate animal force fend,normal
1686,poster correct support terrible danger,normal
1687,black built pyramid white house,normal
1688,lone ranger black annie black girl black viking spartacus black hercules black jew choice historical figure black crazy genocide white maniac christopher columbus,normal
1689,meet feel free private message,normal
1690,locate vancouver,normal
1691,shot event year bad,normal
1692,blmtards crashed lbbqwtf parade month lol,hateful
1693,guess yonge retail district smash loot,hateful
1694,black riot texas black,normal
1695,day group big black female gather houston city hall,normal
1696,hpd respond officer confuse,normal
1697,local station video explanation event news anchor straight face broke uncontrollable laughter,normal
1698,big black female shout real teacher chilrens dem black ben sendin real teacher jus yo dem white people school,normal
1699,big black female push houston city counsel meeting white teacher quit replace teacher bunch dumb black,hateful
1700,stand,normal
1701,real teacher white teacher white school,normal
1702,jew ha force big black female parrot marxist propaganda dumb liberal anti white,hateful
1703,venue gathering event ha build good community mind people comfortable place promote message people attendance,normal
1704,thing build thing,normal
1705,half win fight attitude,normal
1706,beat dyke fag coon,hateful
1707,worthless white,normal
1708,raise healthy racially aware child worth libtard mud child,hateful
1709,holocaust handbook educate youtube holocaust handbook premiere revisionist book series,normal
1710,download free pdf kindle version order paperback hardcopies,normal
1711,visit holocausthandbooks today,normal
1712,amazon,normal
1714,source amazon utf _ hzupft _,normal
1715,project pagan perspective encourage renew pre christian european folk heritage,normal
1716,trudeau sneak,normal
1717,trudeau buddy set request,normal
1718,court case asylum white south south government ha spent fight spent cent asylum application black,normal
1719,white smarter harder oppose independently,hateful
1720,easy race follow herd white,hateful
1721,blessing curse time,normal
1722,lol happen neighborhood,normal
1723,work mcdonald year,normal
1724,seamonkey open computer week,normal
1725,people feel turn member prospect fine place,normal
1726,importantly draw mental head cross unleash,normal
1727,people wait long react physical encounter,normal
1728,gon lie money safe,normal
1729,create disease wipe black,hateful
1730,hiv aid kill fast,hateful
1731,breed faster,normal
1732,meaning explanation haplogroup inaccurate mark genetic ancestor mutation chromosome,normal
1733,jewish supremacist,normal
1734,dumb goy good revenue source,normal
1735,jew control government label attempt racist negro exclusive school country,normal
1737,contribution fan long time,normal
1738,weather zionist storm brother,hateful
1739,build silo city target nuclear adversary,normal
1740,letter fall deaf ear,normal
1741,sender list potential troublemaker watch,normal
1742,woodstock flank multicultural london multicultural kitchener hopeless,normal
1743,brown black filth start creep orillia midland sadly,hateful
1744,yep forgot thing wrap jacket grab jacket thing tumblin,normal
1745,government,normal
1746,brought lady language,normal
1747,lie watch news,normal
1748,movie series absolutely abhor telly promote race mix homosexuality,normal
1749,fatter year,normal
1750,bikini model skinny,normal
1751,acne face hide long hair,normal
1752,read web site long ago tfp org,normal
1753,ha camp father son chivalry,normal
1754,outline event boy father,normal
1756,yea hate geyser blood shoot graf,normal
1757,weekend lay flower grandad grave suddenly blood geyser,normal
1758,animal bought chicken cook graveyard popped fridge day,normal
1759,beer open door yep guess blood geyser,normal
1760,neighbour dog ha poison teeth,normal
1761,left stormfront tire petty bickering,normal
1762,thing improve,normal
1763,left,normal
1764,anti laugh,normal
1765,religion force freewill god,normal
1766,free walk force god,normal
1767,white force atheistic view kind,normal
1768,sport group mit grad launch high tech product design turn bicycle electric hybrid vehicle,normal
1769,bbc campaign stay forever change racial demographic europe forever,normal
1770,post couple year,normal
1771,title teach black kid,normal
1772,hitler jewish negro chinaman,normal
1773,people utter garbage brain transplant,normal
1774,yup breeding cockroach aid kill fast growth,hateful
1775,flood white country,hateful
1776,happy remind altar portray bronze buste beethoven bedside table wagner beethovenian fan,normal
1777,sentiment,normal
1778,focus mobilize europoid mind science building save extinction concerned status,normal
1779,lars andersen simply cast elf peter jackson hobbit lord ring movie,normal
1780,happen,normal
1781,gas station week guy fast close knife meant harm direction,normal
1782,told ya lol,normal
1783,church city liberal school teacher,normal
1784,talk church,normal
1785,cool short draw draw weight light,normal
1786,military archery speed shoot video rant youtube,normal
1787,minute gorgeous,normal
1788,slight tape hiss needle crackle vintage record disappears music louder,normal
1789,good stuff kid,normal
1790,dresden remembrance year year,normal
1791,medical factor play,normal
1792,person arm wheel chair ect,normal
1793,healthy male shoot person public shove punch,normal
1794,law require bio metric fingerprint technology gun year sb,normal
1795,fail lack funding,normal
1796,law center prevent gun violence,normal
1797,gun law expert,normal
1798,learn read liberal jew welfare office mark,normal
1799,opinion white living sport player employee serve team,normal
1800,sound promising time couple day extra hour,normal
1801,upload pic amaze set,normal
1802,rebuild cage turn rebuild,normal
1803,fountain abbey partially destroyed year ago beautiful,normal
1804,shakespeare globe reconstruction highclere castle gloucester cathedral winchester cathedral paul cathedral,normal
1805,factory nickel carve pearl grip scale,normal
1806,period basket stamp flap holster,normal
1807,free,normal
1808,lisa grandpa department poker game,normal
1809,service dress revolver,normal
1810,spl chamber long,normal
1811,professionally recut special fed order round hammer nose,normal
1812,ha basque colt hybrid,normal
1813,hope negro,hateful
1814,negro white genocide negro sympathy,hateful
1815,green eye celtic ancestry,normal
1816,mom ha blue eye dad ha green eye eye,normal
1817,refer racist,normal
1818,intelligent honest person earth,normal
1819,matter drop,normal
