"tweet_id","label"
"850134703294337024","hateful"
"847469894211907584","normal"
"850433769748262912","hateful"
"850841221236899840","hateful"
"848562917251461120","hateful"
"848067792238559232","hateful"
"849824849077846016","normal"
"850190785320497153","hateful"
"849052807739183104","hateful"
"849132285592879104","hateful"
"850538736421044225","hateful"
"850157289612877825","hateful"
"849253635229876224","hateful"
"847483596981936130","hateful"
"849505989724393474","normal"
"847542094927462400","hateful"
"849333150815846401","hateful"
"850115199797526528","hateful"
"849612998977224704","normal"
"847892474509086720","hateful"
"850246770902786048","normal"
"848246352152674304","hateful"
"847513628202930177","hateful"
"848302098626301953","hateful"
"847974435411959810","hateful"
"850771436390285313","hateful"
"848824104937558016","hateful"
"850768592673153024","hateful"
"849772776818966528","hateful"
"848090923825324032","hateful"
"847666321835700224","hateful"
"848232544495710208","hateful"
"849861880579534849","hateful"
"849958848706334720","normal"
"850422755531141120","normal"
"848188013565935616","hateful"
"848017682872107008","hateful"
"848165318170116096","hateful"
"849109091108737025","hateful"
"850412219414306817","normal"
"847886694774788096","normal"
"850154626250932224","hateful"
"848939297306705920","normal"
"850212310513627137","hateful"
"847944701999239168","hateful"
"848541849262403584","normal"
"847586256766648320","hateful"
"848996440479334400","normal"
"850703102810312704","normal"
"847653826987343872","hateful"
"847577134155669504","normal"
"848539764680785921","hateful"
"848364748966068225","hateful"
"849987776846209026","normal"
"848756668917850112","hateful"
"847742091933372417","hateful"
"849906944189972480","hateful"
"847834089822588929","normal"
"847517138852200448","normal"
"847538559162691586","hateful"
"847435144390627328","normal"
"849736902907494400","hateful"
"848293210921115648","hateful"
"849299973887995910","hateful"
"848780765206896640","normal"
"849029978134126592","normal"
"848200437106790400","hateful"
"849592799234097152","normal"
"849844377757396992","hateful"
"848653900060262400","hateful"
"850322079635443712","normal"
"850133461784571904","normal"
"849144809784737792","hateful"
"847538945021947910","normal"
"847874929722875904","hateful"
"849929689900621824","hateful"
"848499671316275202","normal"
"850167968340348928","hateful"
"850089174137024518","hateful"
"847825357268959232","hateful"
"850572836091686913","hateful"
"850065597954228227","hateful"
"848686762465435649","normal"
"850754017458368514","hateful"
"849295343384756224","normal"
"849996727490891776","hateful"
"848608542886162432","normal"
"849265773520531456","hateful"
"850673243539230721","hateful"
"847936653100535808","normal"
"848704013625311232","hateful"
"849676341360439296","normal"
"850351745930858496","normal"
"850552430802616320","normal"
"847710869542682629","normal"
"850210620192440320","normal"
"848612892354195456","hateful"
"848429613860528129","normal"
"847623489611747330","hateful"
"849878183855968257","hateful"
"849060047103680512","hateful"
"850256195520573441","hateful"
"847651788568150026","hateful"
"850752637536436226","hateful"
"850158313014689793","normal"
"847595882681819136","hateful"
"848126881568313344","normal"
"848532869232381957","hateful"
"849455871990149120","hateful"
"848911031862800384","normal"
"850364190456000513","hateful"
"848249829226663940","hateful"
"849661866808795136","normal"
"849799859431452672","normal"
"847413615019687936","normal"
"850707355805331456","hateful"
"850216701954097152","hateful"
"850093662021144576","normal"
"849812236818276354","hateful"
"848571326818332673","hateful"
"848275364136747009","normal"
"848990790764437504","hateful"
"850151446972641281","hateful"
"850795733976350720","hateful"
"850310994089979906","hateful"
"848443635410579456","hateful"
"849408962869022720","normal"
"849026148742909952","hateful"
"848018504947249152","normal"
"849405670365556736","hateful"
"849413006203248640","hateful"
"849357238707859457","hateful"
"850092684748496896","hateful"
"849795321202974722","hateful"
"849584892971175936","hateful"
"848266639992926208","hateful"
"849540517226586112","hateful"
"847896974984663041","normal"
"847748463106285570","normal"
"850674065631215616","normal"
"848320276752470016","normal"
"849722256397938688","hateful"
"848956867237818368","hateful"
"850038737602060288","hateful"
"848983584941670400","hateful"
"850394204895412225","hateful"
"850200734222008321","normal"
"850363355781005316","normal"
"850419655936282624","normal"
"850289791895777282","normal"
"849171603032244224","hateful"
"849412951651909632","normal"
"849677519968247808","normal"
"850186767193878533","hateful"
"850110271473504257","hateful"
"848201208825360385","hateful"
"849596708325556225","normal"
"850232132773396480","hateful"
"850369252980912130","hateful"
"849474066868293632","normal"
"847926733596766209","hateful"
"847996182865395712","hateful"
"850100473600380932","normal"
"848695474005700608","normal"
"847447706310246400","normal"
"847482284181606401","hateful"
"850294434956705792","hateful"
"850214869009707008","hateful"
"849345352071335941","normal"
"849350523635544064","hateful"
"848164114413309954","hateful"
"847674240702701569","hateful"
"850418854824161281","normal"
"848322688468754433","hateful"
"849660675622404101","normal"
"850177497794850817","hateful"
"848632412649205760","hateful"
"848824268515418113","normal"
"847527012243841026","hateful"
"849655617316950016","normal"
"850240705947500544","hateful"
"847842327406288897","hateful"
"850821239572643841","hateful"
"847867795249311744","normal"
"848618173003902977","hateful"
"848180602247557121","hateful"
"848943478998392832","normal"
"849116762499145728","normal"
"849376847079108608","hateful"
"850378694342434816","hateful"
"848718798521761794","hateful"
"850359530580037632","normal"
"849434216798580737","hateful"
"847991984367292416","hateful"
"849490886010523648","hateful"
"848516700207063040","hateful"
"849778116146991104","hateful"
"848341218924908544","hateful"
"849563820792197120","normal"
"847602438404055040","hateful"
"849746054882799622","normal"
"848216945858097153","hateful"
"850093108364791808","normal"
"848362790196838400","hateful"
"848308947941560320","hateful"
"847847872297086976","hateful"
"847601482102784001","hateful"
"850148875860148228","hateful"
"849849482246270976","normal"
"850047247874228224","normal"
"850200256054673410","normal"
"847878587172741124","hateful"
"849405846501163008","hateful"
"849351693850562560","hateful"
"850378065192534016","hateful"
"849344735504412672","hateful"
"849797170895233027","normal"
"850612656817922049","normal"
"847604975949697025","hateful"
"849799385466753024","hateful"
"850243490940297216","hateful"
"850201740838227968","hateful"
"848651744208924672","hateful"
"848376321054986240","hateful"
"850680625501790208","hateful"
"849862568483082241","normal"
"849069924706394113","hateful"
"850107348035219458","hateful"
"848369165538910208","hateful"
"850795142587928577","hateful"
"850819561842540544","hateful"
"848931906951434241","hateful"
"848794539296931841","hateful"
"850557602371059712","hateful"
"850131834402942980","normal"
"850750901077684224","hateful"
"850688930253086720","normal"
"849461798520713217","hateful"
"850352739985100801","hateful"
"847764355299119104","normal"
"848281659808112640","hateful"
"849836383443324928","hateful"
"849470841435938816","normal"
"850166810695655424","normal"
"848343106344951808","hateful"
"848252073170915328","hateful"
"848006114994028549","normal"
"850845373564321792","normal"
"850230463431983104","normal"
"847970912192401408","hateful"
"850055519024930818","normal"
"848624107935674368","hateful"
"849674596525539329","hateful"
"849827059467792384","hateful"
"848990790772764672","hateful"
"850663869261524992","hateful"
"849063855531708422","hateful"
"850413460919914496","normal"
"847971071596929024","normal"
"848329235777368064","normal"
"849988808636375042","normal"
"847935214487785474","normal"
"848647914813566979","hateful"
"850401930786504705","hateful"
"848097462741069824","hateful"
"848707301942931456","hateful"
"847661544536027136","normal"
"849508997015236609","normal"
"850203292760133633","hateful"
"849980453566205952","hateful"
"849100803164037120","normal"
"850213229036838914","hateful"
"848877959796715520","normal"
"849830725297725440","hateful"
"848869780895485953","hateful"
"847666162443853832","normal"
"849458585675472897","normal"
"848911027685273600","hateful"
"847546599630831616","hateful"
"849790149613563906","normal"
"847675452852363264","hateful"
"848216799053217792","normal"
"850652855048351745","normal"
"850224817924063232","hateful"
"850595321751027714","normal"
"849561870432444418","hateful"
"849988900898586625","normal"
"850516187846987776","normal"
"848383870793900032","normal"
"850186523941060610","normal"
"850380036540702723","hateful"
"850410747221946368","normal"
"849839172634464260","hateful"
"850031011723399168","hateful"
"850424445802074113","hateful"
"848177422952308736","hateful"
"848932271826411520","hateful"
"847891535005876226","hateful"
"850068601050628096","normal"
"850417105799454720","normal"
"848117851261153280","normal"
"848962089133658112","normal"
"850767506340032513","hateful"
"850091745249443841","normal"
"848790122661335040","hateful"
"849000316049780737","hateful"
"847529944037175297","hateful"
"849879735744245760","normal"
"847582528013832192","normal"
"848657788188467205","hateful"
"849051150984908800","normal"
"848716135172157442","normal"
"850199522076536832","normal"
"849459277727137793","hateful"
"850778642221322241","normal"
"848325553191079936","normal"
"849351391843938304","normal"
"850289791900033025","normal"
"850653878446149632","normal"
"849013779765571584","hateful"
"848308176168435712","hateful"
"850033498916364290","normal"
"848189787768999937","normal"
"848236596197568512","hateful"
"849317707401097217","hateful"
"849849415141642240","hateful"
"848704013612662784","hateful"
"847692280383234048","normal"
"849598977418960896","normal"
"849902384981651457","normal"
"850839031810334721","hateful"
"847392026958090240","normal"
"849184756348538880","normal"
"849443066771623936","hateful"
"848372936251772928","hateful"
"849481172031877120","hateful"
"847433303070195717","hateful"
"848924499789664264","hateful"
"848588418598797313","hateful"
"848471330429300736","hateful"
"850417235814494208","hateful"
"849467771209568256","hateful"
"847874992650018816","hateful"
"849119841097330689","normal"
"849424372758532096","hateful"
"850724346951815169","hateful"
"850831192635170816","normal"
"847530397009367040","hateful"
"849451451164307456","normal"
"848950391240785921","hateful"
"850171000805355520","hateful"
"850195256444309506","hateful"
"850555354224218112","normal"
"850026964211683328","hateful"
"849402499454951435","hateful"
"850441906698014721","normal"
"849265291188211714","normal"
"847700870334525443","hateful"
"848796674164015104","hateful"
"850116688758657024","normal"
"850499284772560896","normal"
"848379731011670017","normal"
"849138610628644867","hateful"
"848170003207794688","normal"
"850369630468284416","hateful"
"850102906288209920","normal"
"848552892835520512","hateful"
"848237061761105924","normal"
"849415052990042112","normal"
"849852581824405504","hateful"
"847728691153059840","normal"
"849925541755052032","hateful"
"850113979238232065","hateful"
"849856583190274048","normal"
"849771883415257088","hateful"
"849805093918707712","normal"
"847558272357761024","normal"
"850016189061500930","hateful"
"848065812527173637","normal"
"850038519502385152","normal"
"850062313818214400","normal"
"849845120165974016","hateful"
"850374906877497344","hateful"
"848215339469086721","normal"
"850454124718166017","hateful"
"850683838363652096","hateful"
"850140701140672513","hateful"
"848605363578515457","hateful"
"850609045505495040","hateful"
"850596693313703937","hateful"
"847911810271457280","hateful"
"848025001928404992","hateful"
"847769539450372096","normal"
"850778419910627328","normal"
"848191876524122112","hateful"
"850347190945841153","normal"
"848377088612605953","hateful"
"848716328089399296","normal"
"850775039305588737","hateful"
"849622490691375104","normal"
"848705712301760516","normal"
"847468216465072128","normal"
"848967663363772416","normal"
"850750422939824128","hateful"
"849516035086700544","normal"
"848045327542345728","hateful"
"850450467276689408","hateful"
"848931898537656321","hateful"
"847920270178385920","normal"
"849304839259652096","hateful"
"850669045061955584","normal"
"848931906934546432","hateful"
"848226617935536128","hateful"
"849085804316164096","hateful"
"848736121022431232","normal"
"848075904014143488","normal"
"850335262349549569","normal"
"849246542666104832","normal"
"849305485199257605","normal"
"847814770833190916","normal"
"848980833507713025","normal"
"849578345654124544","normal"
"850751723174076421","hateful"
"849572981131145216","normal"
"848799773775810560","normal"
"849769048061739009","normal"
"848508634548101120","normal"
"850761357460779008","normal"
"849370257827520515","normal"
"848018978937217024","normal"
"850409069508612096","normal"
"848927486138253314","normal"
"848047458252984320","hateful"
"849483931871322112","normal"
"850331252561498112","normal"
"848004487600123904","normal"
"848959673235644417","normal"
"849772286051831808","normal"
"849668829378617344","normal"
"847486096795508737","normal"
"848414606636744707","hateful"
"848673906907107330","normal"
"849246928525066240","normal"
"847659585770995712","normal"
"849340583122489347","normal"
"848984381871935488","normal"
"849944617449664512","normal"
"850245047064842240","normal"
"850551327717339137","normal"
"848144204060667906","normal"
"848230237628506112","normal"
"849448712296427522","normal"
"850392648800186368","normal"
"849189743397027840","normal"
"849671727651184642","normal"
"847922715453517826","normal"
"848611604723847169","normal"
"850341717358366723","normal"
"848455165556305920","normal"
"849279241460084738","normal"
"849722671663386624","normal"
"849158630037479424","normal"
"848638666373201921","normal"
"850690624726589440","normal"
"847959956682833920","normal"
"847864464934174721","normal"
"848794472171188224","normal"
"848109550704115712","normal"
"848980250495201281","normal"
"848492914305118208","normal"
"848297933682376704","normal"
"849335331883298817","normal"
"850484676003287040","normal"
"847853626878046208","normal"
"850790298192052226","normal"
"850508558399668225","normal"
"850600229086912512","normal"
"847581626242482176","normal"
"848626209298710528","normal"
"850753363121721344","normal"
"847521630951784449","normal"
"848898625149075457","normal"
"847717630773387264","normal"
"849713683240562688","normal"
"849319477418315778","normal"
"850427272767176704","hateful"
"848024796432486400","normal"
"849763633240436736","normal"
"849339119331405825","hateful"
"850786619762376704","normal"
"849109292422762496","normal"
"847451661555474436","normal"
"849721585334398977","normal"
"849414721665208322","normal"
"848427151812591616","normal"
"849338477590323201","normal"
"847653252371931143","normal"
"849748848297873409","normal"
"847617504314662912","normal"
"849795484772442113","normal"
"848250349299392512","normal"
"850093846570598400","normal"
"848624355386957824","normal"
"848555996624674816","normal"
"850176411453280257","normal"
"849717713987657728","normal"
"849562457634897922","normal"
"847488386885599232","normal"
"847669631128969216","normal"
"850684832413888512","normal"
"849682813167181825","normal"
"847454182323896322","normal"
"850249870489210884","normal"
"848724179851542528","normal"
"849990410869108736","normal"
"848580801750892544","normal"
"847856638396698629","normal"
"849024202594291712","normal"
"850124737611280384","normal"
"850790335932399617","normal"
"847508544714792963","normal"
"849710030022750217","normal"
"847629072238641152","normal"
"850000938534305793","normal"
"847628287878733824","normal"
"849124672931119105","hateful"
"848075526531108866","normal"
"848771013420523521","normal"
"850212822227099650","hateful"
"848535641667325952","normal"
"849114820528025600","normal"
"848658048222724098","normal"
"847534079641886720","hateful"
"850334155032338433","normal"
"847574835668500480","normal"
"849792787834970112","normal"
"850565517047992321","normal"
"850048871074074624","normal"
"850801333405962240","normal"
"849647060936564740","normal"
"849007685429231617","normal"
"848524954580549636","normal"
"850242245252993025","normal"
"849413392054005762","normal"
"848717762553937921","normal"
"849347554085154818","normal"
"849059397011742720","normal"
"847549283993886721","normal"
"850011508214050819","normal"
"848393043728355328","normal"
"847789592426184704","normal"
"850125995914940416","normal"
"849426746743152643","normal"
"850780525434425344","normal"
"848621868168994821","normal"
"850842307532378112","normal"
"850229507164315649","normal"
"848328182994489344","normal"
"848796170855960576","normal"
"850427155330859010","normal"
"848827993057361920","normal"
"849026475902861312","normal"
"849008394258272256","normal"
"849309377534275584","normal"
"849680460158578688","normal"
"850117414390034432","normal"
"848874809853222913","normal"
"849328243484307456","normal"
"850345659995521025","normal"
"848471296874885121","normal"
"848253117540044800","normal"
"849589259237376000","normal"
"849265819653681153","normal"
"848614196774223872","normal"
"847431705057046528","normal"
"849383859951210499","normal"
"850742227253043203","normal"
"849782767630135296","normal"
"849222375086411777","normal"
"848111320733949952","normal"
"849251152180912129","normal"
"848285728282947586","normal"
"849271427450712064","normal"
"849992713525133313","normal"
"849230134548639746","normal"
"849575308974010369","normal"
"849875893753450497","normal"
"850398747335024640","normal"
"850475876391297024","normal"
"849125054621286400","normal"
"848074045941731328","normal"
"850834950748327937","normal"
"850250092808253440","normal"
"849234765047672832","normal"
"848515878094340096","normal"
"847889379108564992","normal"
"849305749440401409","normal"
"849242277037826049","normal"
"849918180722184192","hateful"
"850756374648598528","normal"
"848566629201989632","normal"
"849548444456931329","normal"
"850056013940224003","normal"
"850530691716497410","normal"
"849695031183147008","normal"
"849157329803067392","normal"
"849170273442115584","normal"
"849639083362013184","normal"
"850378115549450240","normal"
"850453369743437825","normal"
"847516870387355652","normal"
"849331422796165120","normal"
"849391707523342336","normal"
"848152215181283329","normal"
"847681048053809152","normal"
"850005044791476225","normal"
"847457911064346624","normal"
"849412565763579904","normal"
"850693091006742529","normal"
"848958138091003905","normal"
"849722042492493824","normal"
"848945928501252096","normal"
"847426118227443714","normal"
"850798690998509568","normal"
"848164194121895940","normal"
"849641604138795009","normal"
"849037116835323904","normal"
"849953106716532737","normal"
"849625170839044097","normal"
"849765180921741313","normal"
"847876993341206528","normal"
"848376740460216321","normal"
"847903903979065346","normal"
"850815887607070720","normal"
"847454966675423232","normal"
"848318527719301120","normal"
"849713393858736128","normal"
"850487096137719808","normal"
"847542363387961344","normal"
"848594198345469952","normal"
"848277578729361408","normal"
"848941679675658240","normal"
"849232781141921792","normal"
"848008820316045313","normal"
"848306129377603585","hateful"
"850558592239448064","normal"
"850744789968592896","normal"
"847939106789146625","normal"
"849401459246551040","normal"
"847489351579615232","normal"
"847808370329485313","normal"
"849052040198279169","normal"
"850768332617728000","normal"
"848932930349146112","normal"
"849073938634350592","normal"
"849812798846664704","normal"
"847419747096449027","normal"
"850591374902796288","normal"
"848883869562671104","normal"
"848658610276225025","normal"
"848520118539661314","hateful"
"849040304543907840","normal"
"850750687159996416","normal"
"850457060714180609","normal"
"847437858113585152","normal"
"847594074961977344","normal"
"848986915223326721","normal"
"848875770361597952","normal"
"849792250942967808","normal"
"850549327021977601","normal"
"847756474222772224","normal"
"849263147898871808","normal"
"847921234864222209","normal"
"849525539350171648","normal"
"849146789500465153","normal"
"850430619834343430","normal"
"848754303313616897","normal"
"848153897105592322","normal"
"848169596364484610","normal"
"848596551366721536","normal"
"848766634579730434","normal"
"848167314692468737","normal"
"849911465666646016","normal"
"847644888925560832","normal"
"850021876529287170","normal"
"849179387635171328","hateful"
"847476810593976322","normal"
"850681011394531329","normal"
"850302227994468353","normal"
"849022583584337921","normal"
"849435441497608193","normal"
"850707804591489025","normal"
"850541903091298304","normal"
"848807566780112900","normal"
"847398108673712129","normal"
"848930355050668033","normal"
"850018722387550208","normal"
"847683333936996353","normal"
"850000925959884804","normal"
"849350758533390336","normal"
"850018655278694402","normal"
"847418367187206144","normal"
"849677763229491200","normal"
"847538433304276993","normal"
"848473188480802816","normal"
"847419562551267330","normal"
"850305369540890628","normal"
"850721096345071616","normal"
"848571939174199296","normal"
"849833078331551744","normal"
"848775803307479040","normal"
"849659304114352129","normal"
"849020192835424256","hateful"
"848751203743809538","normal"
"850462030964412416","normal"
"849566131832709120","normal"
"849599623362686980","normal"
"848723131263045632","normal"
"848933609801175040","normal"
"848589932729741313","normal"
"848362366597246977","normal"
"849389996234739712","normal"
"850170514282864641","normal"
"847529042257555456","normal"
"848453903070904320","hateful"
"849728057141276676","normal"
"850195487160324096","hateful"
"849022151596404737","normal"
"848163678205751300","normal"
"850358632978018304","normal"
"850476169971605504","normal"
"848558383208771584","normal"
"847886971569655808","normal"
"847821129397841920","normal"
"850048107693961217","normal"
"849372925434179588","normal"
"848883341071761408","normal"
"849062941169156100","normal"
"849219862677266432","normal"
"849325089392926721","normal"
"850700758190137346","hateful"
"849485102069448704","normal"
"848539705964503041","normal"
"847615335867981824","normal"
"848358692386897920","normal"
"850272192566657024","normal"
"848154517862580224","normal"
"850750297106505732","normal"
"850637906511142912","normal"
"848664696228114432","normal"
"849833447422140420","normal"
"848939481847668737","normal"
"848312680876310528","normal"
"848536325347323905","normal"
"850077581076463621","normal"
"848860230490484736","normal"
"850053732251336706","normal"
"847621971265282049","normal"
"849952209144041472","normal"
"849672000268357632","normal"
"849285092497170432","normal"
"848031117227597829","normal"
"847554472352129024","normal"
"849190917785497600","normal"
"848310923433476096","normal"
"848611957053718528","normal"
"847917350934511617","hateful"
"847862636255563776","normal"
"850558583838130180","normal"
"848255722210996224","normal"
"849296203225456641","normal"
"848696879126675456","normal"
"850525834708488192","normal"
"850216622245552128","normal"
"848612582000910337","normal"
"849120361199394816","normal"
"850499976857825283","normal"
"849444878685745152","normal"
"849926925879463938","normal"
"847637959943770114","normal"
"850700397484421121","hateful"
"850390534875209728","normal"
"847822232487432193","normal"
"847758206436728834","normal"
"848524472239833088","normal"
"847673242437394432","normal"
"850216810997628928","normal"
"847667030689841152","normal"
"847453284747149312","normal"
"848731511474057220","normal"
"848939616073900033","normal"
"848989901588713472","normal"
"849703226844774401","normal"
"848950613530595333","normal"
"849329656985681922","normal"
"847976918439919616","normal"
"850453910800171008","normal"
"849063977158144000","normal"
"849937646512205828","normal"
"850458990085632002","normal"
"849718154402058241","normal"
"848214647379419136","normal"
"850359895471734784","normal"
"848697738934059008","normal"
"847587422766600192","normal"
"847615075842007040","normal"
"849963802187747328","normal"
"849699854628597761","normal"
"849073326261719041","normal"
"849662953133658113","normal"
"849866204915171328","normal"
"847891564366114817","normal"
"850498601117732864","normal"
"847882898929840128","normal"
"850018424596115456","normal"
"848385590462513152","normal"
"849914322000203776","normal"
"848982188238524418","normal"
"848153775478931456","normal"
"848893206100140032","normal"
"850834946528772096","normal"
"849001150686908416","normal"
"847674907597062144","normal"
"849830272312909824","normal"
"848626439960145920","normal"
"847457617458774017","normal"
"849764165900275714","normal"
"848506315097997312","normal"
"849945280157933568","normal"
"848928996104523777","normal"
"849823251056386049","normal"
"848501957203562499","normal"
"849376175982084096","normal"
"849097493845606403","normal"
"847497245242966020","normal"
"848438115706339328","normal"
"848165758593060867","normal"
"849386603051089920","normal"
"847908710651383808","normal"
"848732157388488704","normal"
"848446953117450240","normal"
"850136364221833216","normal"
"849668682561224704","normal"
"848003556443643905","normal"
"848252882688147456","normal"
"850069523797618689","normal"
"848029179446571008","normal"
"849378940049399808","normal"
"850674879322091520","normal"
"848534056220336129","normal"
"849300020016930816","normal"
"850093565573296128","normal"
"849521827391180800","normal"
"848697495651840000","normal"
"848713287239819264","normal"
"849067169027686402","normal"
"850437309757624321","normal"
"849369662232162306","normal"
"850168689760645120","normal"
"848727807907594240","normal"
"850225786791444482","hateful"
"847735687247839232","normal"
"850056982857777152","normal"
"849937487111888896","normal"
"848108816696840194","normal"
"849376830297604098","normal"
"850577567283281921","normal"
"850347455174541313","normal"
"849567369152184320","normal"
"850477231151472640","normal"
"848446974093283329","normal"
"848298306988068864","normal"
"850459480844316672","normal"
"850022027524231168","normal"
"850129523345641472","normal"
"847926544857272320","hateful"
"848475323377135616","normal"
"848007012558524416","normal"
"848878270162579456","normal"
"849810479388209152","hateful"
"849668317652672512","normal"
"848728449644724225","normal"
"850421555951804418","normal"
"847617722456227844","normal"
"850370418993242112","hateful"
"848958310057365505","normal"
"849372468238331904","normal"
"848575277840162816","normal"
"848939532179263488","normal"
"850440086361526273","normal"
"850428585605287936","normal"
"847632574461526016","hateful"
"850486076934426624","normal"
"847464403855265792","normal"
"849910068971675648","normal"
"848748209014833152","normal"
"849022386473242624","normal"
"849633739818905600","hateful"
"850679686002855936","normal"
"850467957511729153","normal"
"850109407451074561","normal"
"847442396325355521","normal"
"847567659231137792","normal"
"850241855191007232","normal"
"849759854151565313","normal"
"847909323036602370","normal"
"848224545953652737","normal"
"848041317800099840","normal"
"848689023182831616","normal"
"848678076036898817","normal"
"850297807185494016","normal"
"849104657737764864","normal"
"847440383067865088","normal"
"847681614264094720","normal"
"849653654395269121","normal"
"849335625480232960","hateful"
"847471517407391746","normal"
"850320267700207616","normal"
"850190818900140034","normal"
"850529307596292096","normal"
"848618709862297600","normal"
"847863630297268226","normal"
"849005454067892224","normal"
"849802124338892802","normal"
"847630397609451521","normal"
"848156099098193922","normal"
"848793943693299712","normal"
"848307865815220224","normal"
"850075899156451329","normal"
"849799930713604096","normal"
"850314177553944576","normal"
"848715615070175232","normal"
"849073380812881921","normal"
"848597125994819588","normal"
"847891727939756032","normal"
"849758386136666112","normal"
"847672411977732097","normal"
"847568179308236800","normal"
"848709059368951808","normal"
"849245238233370624","normal"
"849021421774712832","normal"
"848375779956113409","normal"
"848593921521405957","normal"
"847439837825122304","normal"
"847831401269534724","normal"
"848692374431727617","normal"
"848499402876616709","normal"
"848188613363945472","normal"
"849236988008034308","normal"
"848660841645912064","normal"
"849074009941704704","normal"
"849271947565436928","normal"
"848350739974025216","normal"
"849986916988669952","normal"
"847960413857644544","normal"
"847641864870051840","normal"
"850679551793532929","hateful"
"849851508103536640","normal"
"848574954878754816","normal"
"850037319931490306","normal"
"849279971252207616","normal"
"847855870818045956","hateful"
"848973623490695168","hateful"
"849347558262571010","normal"
"848985782761246721","normal"
"849715885245902848","normal"
"848454075028983808","normal"
"849243099125698560","hateful"
"847737071355666433","normal"
"850114394486951936","normal"
"847434745931628549","normal"
"850145805604458496","hateful"
"850781280417480704","normal"
"849122470930120704","normal"
"848203889002336256","normal"
"847789923797217280","normal"
"849527955277701120","normal"
"850492984944713728","normal"
"850774628268167169","normal"
"849456064923926531","normal"
"849149826180804608","normal"
"850608932280299520","normal"
"847572709177344000","normal"
"850813983418445824","normal"
"849818008172335104","hateful"
"847565436241682432","normal"
"849843908007809026","normal"
"850042839652237314","hateful"
"849216314312929280","normal"
"847856239929380864","normal"
"849292021474836481","normal"
"850748149618450436","normal"
"850689345472217089","normal"
"847578983847907330","normal"
"850482285254258690","normal"
"850258896618782724","normal"
"850592327022391296","normal"
"849641734145318912","normal"
"849276422866825216","normal"
"849720918414852098","normal"
"849443981104644098","normal"
"850013253010956289","normal"
"848777497810436097","normal"
"849240804845596672","normal"
"848962928007143424","normal"
"847413476611866624","normal"
"849069236836323328","normal"
"847458162739261440","normal"
"850582487197724672","normal"
"848636418230374400","normal"
"847710349427998721","normal"
"849289433610416130","normal"
"847783032539033601","normal"
"848908980885835776","normal"
"849313236285620224","normal"
"850384696387280899","normal"
"848172859541397505","normal"
"848365461981069312","normal"
"849401631213047810","normal"
"847720034075934720","normal"
"848040755738402817","normal"
"848568667625459713","normal"
"850152759764504576","normal"
"849747652933820416","normal"
"848607867590541315","normal"
"848538284104056832","normal"
"848681150478528512","hateful"
"848712335124553729","normal"
"847771108115959809","normal"
"849739901834637312","normal"
"850532105201123328","normal"
"849646654064009216","normal"
"850387762444480514","hateful"
"849496367957504001","normal"
"847858374838546433","normal"
"849977081362558979","normal"
"849064866350551040","normal"
"847812120054050817","hateful"
"847620096398811137","hateful"
"849087985370923008","normal"
"849113713219186688","normal"
"848253306275287040","normal"
"848647767987769344","normal"
"850654469838778369","normal"
"850078176650838016","normal"
"850108916704923649","normal"
"849892742301966336","normal"
"850384012728299522","normal"
"848278883153711104","normal"
"848042483778854912","normal"
"847737541121810433","normal"
"847405826192965634","normal"
"850129208777076741","normal"
"850477482805346304","normal"
"847463451752488960","normal"
"850779405584445440","normal"
"850609729177047040","normal"
"848326387836518400","normal"
"849582506387140609","hateful"
"849288120789028865","normal"
"850698996553326592","normal"
"850378497197576192","normal"
"847483462785179648","normal"
"848383774308093953","normal"
"849984790468198405","normal"
"850410092927131648","hateful"
"850735365367451648","normal"
"847428475451392004","normal"
"849948111304667136","normal"
"848015820592750592","normal"
"850701756401147905","normal"
"849083291936358402","normal"
"850158543722299392","normal"
"850708261787533313","normal"
"847536948550017024","normal"
"848102646900830208","normal"
"848629325649903617","normal"
"848373485693001728","normal"
"848222998259580928","normal"
"849823431424172033","normal"
"848867935393394688","normal"
"849192658438283264","normal"
"848160033372286977","normal"
"847476735092314112","normal"
"849163398973595648","normal"
"850349011265605632","normal"
"849955291948920833","normal"
"849292562565386243","normal"
"849707014322311170","normal"
"850076385678954497","normal"
"847645522303229952","normal"
"850551218673901573","normal"
"849872378951761920","normal"
"849469553788715008","normal"
"849324820957409280","normal"
"849985822283530241","normal"
"850740264331300864","normal"
"848582739523534848","normal"
"850525054572138496","normal"
"850526623254368256","normal"
"850800716843286528","normal"
"849038907832320000","normal"
"847451195996225538","normal"
"849073900889792512","normal"
"850057981106552834","normal"
"848586552137719809","normal"
"849984513652305920","normal"
"849669785675870208","normal"
"849444408932151303","hateful"
"849978524207284224","normal"
"848511683807109120","normal"
"850516074563076097","normal"
"850704029747470337","normal"
"848597872576614400","normal"
"848946712810999809","normal"
"848170925954617344","normal"
"850454946776588288","normal"
"847591684187803648","normal"
"850409132419141633","normal"
"850424894588305408","normal"
"848887124363403264","normal"
"849350771099529216","normal"
"850735814157971456","normal"
"847883414825033728","normal"
"847565008414191616","normal"
"848678927480606721","normal"
"849921364207128577","normal"
"850656965428629504","normal"
"849356597008773120","normal"
"848935891535937541","normal"
"847838649010053120","normal"
"848073945274212352","normal"
"849118159202275329","normal"
"849352507558154240","hateful"
"848512908539691009","normal"
"850398403385319426","normal"
"848991247951966209","normal"
"850075190314889216","normal"
"849343829509537794","normal"
"848889590597525504","normal"
"849814321370734592","normal"
